datetimeLocal,pm1,pm25,relativehumidity,temperature,um003
2025-08-08 11:00:00+00:00,21.61666679382324,32.73333342870077,66.32083257039388,25.25833384195964,1153.5
2025-08-08 12:00:00+00:00,20.925000031789143,31.87500031789144,65.74999936421712,25.483333269755047,1110.4166666666667
2025-08-08 13:00:00+00:00,19.420833428700764,30.20416641235352,67.8291670481364,25.03333330154419,1031.6666666666667
2025-08-08 14:00:00+00:00,19.49583339691162,30.1875,67.75833447774251,25.12083339691162,1042.375
2025-08-08 15:00:00+00:00,20.69583336512248,31.479166507720947,69.40833282470703,24.76250028610229,1092.9583333333333
2025-08-08 16:00:00+00:00,22.91249990463257,35.93333339691162,70.49583307902019,24.541666666666668,1389.75
2025-08-08 17:00:00+00:00,21.791666666666668,34.37083307902018,70.9333324432373,24.433333079020183,1239.0
2025-08-08 18:00:00+00:00,22.00833336512248,34.6875,71.2333329518636,24.39166657129924,1223.0416666666667
2025-08-08 19:00:00+00:00,21.91249990463257,34.72499974568685,73.34583218892415,23.87500015894572,1225.0
2025-08-08 20:00:00+00:00,22.24166663487752,35.46666669845581,73.61666679382324,23.733333269755047,1251.6666666666667
2025-08-08 21:00:00+00:00,19.445833444595337,31.82916720708211,73.5500005086263,23.69166660308838,1076.4583333333333
2025-08-08 22:00:00+00:00,19.08333333333333,30.81249984105428,74.20833333333333,23.541666666666668,1014.5833333333334
2025-08-08 23:00:00+00:00,20.97500022252401,33.62083307902018,72.8291670481364,24.016666730244957,1145.5416666666667
2025-08-09 00:00:00+00:00,19.049999554951984,30.94583320617676,71.76666768391927,24.229166825612385,1041.0833333333333
2025-08-09 01:00:00+00:00,9.97083334128062,23.120833079020183,69.90416653951009,24.5666667620341,750.375
2025-08-09 02:00:00+00:00,13.05833331743876,25.545833269755047,70.86249923706055,24.233333428700764,848.0833333333334
2025-08-09 03:00:00+00:00,19.449999968210857,31.80416663487752,70.51666641235352,24.108333428700764,1087.5416666666667
